customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
25578.0,31,86500.0,OWN,0.0,VENTURE,C,25000.0,13.57,1,Unknown,9,NO DEFAULT
25580.0,27,74700.0,MORTGAGE,7.0,HOMEIMPROVEMENT,B,5000.0,11.49,7,N,6,DEFAULT
25581.0,30,86706.0,MORTGAGE,6.0,MEDICAL,A,8500.0,6.62,3,Unknown,10,NO DEFAULT
25582.0,32,86800.0,MORTGAGE,6.0,HOMEIMPROVEMENT,A,2800.0,7.88,2,Unknown,9,NO DEFAULT
25584.0,27,86875.0,MORTGAGE,5.0,VENTURE,B,8000.0,10.59,7,Unknown,10,NO DEFAULT
25585.0,27,75000.0,MORTGAGE,11.0,EDUCATION,B,12000.0,9.91,7,N,10,DEFAULT
25586.0,28,75000.0,MORTGAGE,11.0,PERSONAL,A,3000.0,7.9,8,N,8,DEFAULT
25587.0,30,73000.0,RENT,4.0,VENTURE,C,12000.0,14.26,3,Y,5,DEFAULT
25588.0,29,87000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,15000.0,10.99,9,Unknown,5,NO DEFAULT
25589.0,27,86000.0,RENT,4.0,EDUCATION,A,12000.0,7.51,7,Unknown,8,NO DEFAULT
25590.0,32,86496.0,RENT,6.0,HOMEIMPROVEMENT,B,12000.0,11.71,2,Unknown,9,NO DEFAULT
25591.0,33,87000.0,MORTGAGE,17.0,VENTURE,D,9000.0,17.93,3,Y,7,NO DEFAULT
25592.0,28,36000.0,OWN,0.0,EDUCATION,C,2350.0,12.99,8,Y,5,NO DEFAULT
25593.0,30,36000.0,OWN,14.0,HOMEIMPROVEMENT,C,4000.0,13.49,3,Unknown,10,NO DEFAULT
25594.0,33,87000.0,MORTGAGE,1.0,EDUCATION,D,5000.0,14.96,3,Y,9,NO DEFAULT
25595.0,29,88000.0,RENT,6.0,EDUCATION,C,12000.0,12.53,9,Unknown,5,NO DEFAULT
25596.0,31,36000.0,OWN,15.0,VENTURE,A,5000.0,6.99,1,Unknown,9,NO DEFAULT
25597.0,28,88365.0,RENT,9.0,EDUCATION,D,12000.0,16.29,8,Unknown,6,NO DEFAULT
25598.0,31,87000.0,OWN,7.0,HOMEIMPROVEMENT,C,15000.0,13.11,1,Y,8,NO DEFAULT
25599.0,27,87000.0,MORTGAGE,11.0,VENTURE,C,21125.0,13.92,7,Unknown,5,NO DEFAULT
25600.0,32,87000.0,MORTGAGE,8.0,MEDICAL,B,24800.0,12.53,2,Unknown,5,NO DEFAULT
25601.0,29,87000.0,MORTGAGE,6.0,VENTURE,A,4800.0,8.94,9,Unknown,5,NO DEFAULT
25602.0,32,36000.0,OWN,3.0,EDUCATION,B,5000.0,10.0,2,Unknown,6,NO DEFAULT
25603.0,27,87000.0,MORTGAGE,2.0,VENTURE,A,7200.0,9.63,7,Unknown,6,NO DEFAULT
25605.0,29,89000.0,RENT,3.0,PERSONAL,A,12000.0,7.29,9,Unknown,5,NO DEFAULT
25606.0,32,89000.0,RENT,0.0,MEDICAL,A,12000.0,8.94,2,Unknown,6,NO DEFAULT
25607.0,28,90000.0,RENT,12.0,MEDICAL,C,12000.0,14.65,8,Unknown,7,NO DEFAULT
25608.0,30,75000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,C,14000.0,13.79,3,N,8,DEFAULT
25609.0,33,90000.0,RENT,0.0,DEBTCONSOLIDATION,A,12000.0,6.03,3,N,6,DEFAULT
25610.0,33,87120.0,MORTGAGE,10.0,PERSONAL,A,2850.0,7.51,3,Unknown,7,NO DEFAULT
25611.0,29,87204.0,MORTGAGE,7.0,MEDICAL,A,10000.0,9.32,9,Unknown,8,NO DEFAULT
25612.0,34,87360.0,MORTGAGE,11.0,PERSONAL,B,12000.0,11.11,4,Unknown,5,NO DEFAULT
25614.0,29,90000.0,RENT,4.0,VENTURE,B,12000.0,10.74,9,Unknown,10,NO DEFAULT
25615.0,31,87504.0,MORTGAGE,14.0,MEDICAL,A,12650.0,8.9,1,Unknown,10,NO DEFAULT
25616.0,28,87504.0,MORTGAGE,2.0,PERSONAL,D,12000.0,15.21,8,Y,10,NO DEFAULT
25618.0,28,87600.0,OWN,12.0,VENTURE,C,12000.0,12.99,8,Unknown,6,NO DEFAULT
25619.0,34,87600.0,MORTGAGE,15.0,EDUCATION,A,15000.0,8.49,4,Unknown,6,NO DEFAULT
25620.0,29,87600.0,MORTGAGE,4.0,PERSONAL,B,12000.0,11.49,9,Unknown,8,NO DEFAULT
25621.0,35,90000.0,RENT,0.0,DEBTCONSOLIDATION,B,12000.0,10.99,5,Unknown,6,NO DEFAULT
25622.0,32,90000.0,RENT,2.0,MEDICAL,B,12000.0,10.62,2,Unknown,5,NO DEFAULT
25623.0,33,87895.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,2800.0,7.14,3,Unknown,9,NO DEFAULT
25624.0,28,87950.0,MORTGAGE,12.0,PERSONAL,B,24000.0,10.75,8,Unknown,7,NO DEFAULT
25625.0,27,87988.0,MORTGAGE,5.0,DEBTCONSOLIDATION,C,20000.0,12.84,7,Y,10,NO DEFAULT
25626.0,31,88000.0,MORTGAGE,11.0,VENTURE,D,14000.0,17.58,1,Unknown,7,NO DEFAULT
25627.0,31,76000.0,MORTGAGE,9.0,EDUCATION,C,12000.0,15.96,1,N,5,DEFAULT
25628.0,27,88000.0,MORTGAGE,4.0,VENTURE,B,14000.0,12.42,7,Unknown,10,NO DEFAULT
25629.0,35,88000.0,MORTGAGE,18.0,MEDICAL,B,9800.0,12.69,5,Unknown,10,NO DEFAULT
25630.0,30,90000.0,RENT,3.0,MEDICAL,C,12000.0,12.29,3,Unknown,5,NO DEFAULT
25631.0,29,90444.0,RENT,13.0,MEDICAL,A,12000.0,7.14,9,Unknown,8,NO DEFAULT
25632.0,34,91200.0,RENT,5.0,MEDICAL,A,12000.0,6.92,4,Unknown,7,NO DEFAULT
25633.0,27,88000.0,MORTGAGE,8.0,PERSONAL,B,14400.0,11.71,7,Unknown,6,NO DEFAULT
25634.0,30,64600.0,MORTGAGE,8.0,MEDICAL,D,8000.0,15.99,3,Y,6,DEFAULT
25635.0,27,93000.0,RENT,11.0,HOMEIMPROVEMENT,A,12000.0,8.9,7,Unknown,8,NO DEFAULT
25636.0,35,93000.0,RENT,0.0,EDUCATION,B,12000.0,9.99,5,Unknown,5,NO DEFAULT
25637.0,31,94140.0,RENT,5.0,VENTURE,D,12000.0,14.91,1,Y,8,NO DEFAULT
25639.0,29,88000.0,MORTGAGE,3.0,DEBTCONSOLIDATION,C,15000.0,13.85,9,Y,6,NO DEFAULT
25640.0,27,88000.0,OWN,11.0,HOMEIMPROVEMENT,C,3500.0,13.57,7,Y,8,NO DEFAULT
25641.0,28,76000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,A,5000.0,8.94,8,N,5,DEFAULT
25642.0,31,95004.0,RENT,1.0,DEBTCONSOLIDATION,B,12000.0,10.75,1,Unknown,5,NO DEFAULT
25643.0,27,95500.0,RENT,1.0,EDUCATION,B,12000.0,11.11,7,Unknown,6,NO DEFAULT
25644.0,31,76000.0,MORTGAGE,5.0,PERSONAL,C,5000.0,12.41,1,Y,9,DEFAULT
25645.0,31,88000.0,MORTGAGE,10.0,DEBTCONSOLIDATION,B,7000.0,9.2,1,Unknown,10,NO DEFAULT
25646.0,30,96000.0,RENT,11.0,EDUCATION,C,12000.0,13.23,3,Unknown,10,NO DEFAULT
25647.0,29,88055.0,MORTGAGE,6.0,DEBTCONSOLIDATION,B,21600.0,12.42,9,Unknown,8,NO DEFAULT
25648.0,31,99000.0,RENT,15.0,DEBTCONSOLIDATION,C,12000.0,14.26,1,Y,10,NO DEFAULT
25649.0,28,99996.0,RENT,6.0,VENTURE,C,12000.0,13.61,8,Y,9,NO DEFAULT
25650.0,32,88500.0,MORTGAGE,5.0,MEDICAL,C,2700.0,14.27,2,Unknown,10,NO DEFAULT
25651.0,31,88560.0,MORTGAGE,16.0,EDUCATION,A,9000.0,7.29,1,Unknown,8,NO DEFAULT
25652.0,35,100000.0,RENT,3.0,PERSONAL,A,12000.0,7.88,5,Unknown,6,NO DEFAULT
25653.0,30,88800.0,MORTGAGE,14.0,EDUCATION,A,7000.0,6.62,3,Unknown,6,NO DEFAULT
25654.0,31,89000.0,MORTGAGE,15.0,EDUCATION,B,14000.0,10.65,1,Unknown,10,NO DEFAULT
25655.0,30,89000.0,MORTGAGE,14.0,VENTURE,A,4000.0,6.03,3,Unknown,6,NO DEFAULT
25656.0,27,89000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10000.0,10.65,7,Unknown,7,NO DEFAULT
25657.0,30,100000.0,RENT,13.0,DEBTCONSOLIDATION,A,12000.0,7.88,3,N,9,DEFAULT
25658.0,30,89000.0,MORTGAGE,3.0,PERSONAL,B,10800.0,11.99,3,Unknown,8,NO DEFAULT
25659.0,28,65450.0,MORTGAGE,5.0,MEDICAL,D,15000.0,16.89,8,N,9,DEFAULT
25660.0,30,76500.0,RENT,11.0,MEDICAL,D,12000.0,17.27,3,N,10,DEFAULT
25661.0,27,89000.0,OWN,10.0,VENTURE,A,3000.0,6.76,7,Unknown,6,NO DEFAULT
25662.0,32,77000.0,MORTGAGE,14.0,DEBTCONSOLIDATION,B,23000.0,11.49,2,N,6,DEFAULT
25663.0,34,89000.0,MORTGAGE,17.0,DEBTCONSOLIDATION,B,10000.0,10.99,4,Unknown,7,NO DEFAULT
25664.0,34,77000.0,MORTGAGE,18.0,EDUCATION,B,15000.0,11.14,4,N,6,DEFAULT
25665.0,27,77000.0,MORTGAGE,0.0,EDUCATION,D,15000.0,17.74,7,Y,6,DEFAULT
25666.0,27,89000.0,MORTGAGE,11.0,EDUCATION,D,2800.0,14.96,7,Y,10,NO DEFAULT
25667.0,33,110000.0,RENT,3.0,HOMEIMPROVEMENT,B,12000.0,10.65,3,Unknown,5,NO DEFAULT
25668.0,31,89000.0,MORTGAGE,8.0,PERSONAL,D,12250.0,15.05,1,Unknown,8,NO DEFAULT
25669.0,27,89004.0,MORTGAGE,4.0,PERSONAL,A,10000.0,7.51,7,Unknown,9,NO DEFAULT
25670.0,30,110000.0,RENT,8.0,HOMEIMPROVEMENT,B,12000.0,12.18,3,Unknown,7,NO DEFAULT
25671.0,29,89004.0,MORTGAGE,2.0,EDUCATION,D,4800.0,14.11,9,Y,8,NO DEFAULT
25672.0,30,111996.0,RENT,1.0,DEBTCONSOLIDATION,A,12000.0,7.49,3,N,6,DEFAULT
25673.0,32,36000.0,OWN,0.0,MEDICAL,C,4900.0,13.22,2,Unknown,10,NO DEFAULT
25674.0,32,77400.0,MORTGAGE,0.0,DEBTCONSOLIDATION,E,10000.0,18.43,2,N,6,DEFAULT
25675.0,29,89520.0,OWN,13.0,MEDICAL,C,8000.0,13.23,9,Unknown,10,NO DEFAULT
25676.0,28,89602.0,MORTGAGE,4.0,VENTURE,A,4800.0,5.42,8,Unknown,8,NO DEFAULT
25677.0,32,120000.0,RENT,11.0,DEBTCONSOLIDATION,A,12000.0,7.51,2,N,9,DEFAULT
25678.0,29,89849.0,MORTGAGE,13.0,EDUCATION,C,6000.0,13.98,9,Y,5,NO DEFAULT
25680.0,35,120000.0,RENT,4.0,HOMEIMPROVEMENT,B,12000.0,10.99,5,Unknown,7,NO DEFAULT
25681.0,34,120000.0,RENT,4.0,PERSONAL,B,12000.0,11.49,4,Unknown,6,NO DEFAULT
25684.0,29,90000.0,MORTGAGE,14.0,EDUCATION,B,10000.0,10.65,9,Unknown,6,NO DEFAULT
25685.0,33,123000.0,RENT,5.0,MEDICAL,B,12000.0,11.83,3,Unknown,7,NO DEFAULT
25686.0,32,113000.0,RENT,5.0,HOMEIMPROVEMENT,D,12000.0,16.29,2,N,5,DEFAULT
25687.0,33,96053.0,RENT,3.0,MEDICAL,D,12000.0,15.68,3,N,6,DEFAULT
25688.0,27,90000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,20000.0,12.42,7,Unknown,10,NO DEFAULT
25689.0,28,90000.0,MORTGAGE,13.0,HOMEIMPROVEMENT,A,1800.0,7.51,8,Unknown,5,NO DEFAULT
25690.0,32,117000.0,RENT,0.0,PERSONAL,D,12000.0,17.93,2,Y,10,DEFAULT
25691.0,31,90000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,B,6000.0,11.71,1,Unknown,8,NO DEFAULT
25692.0,30,117005.0,RENT,1.0,VENTURE,D,12000.0,18.79,3,Y,8,DEFAULT
25693.0,29,90000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,14000.0,7.9,9,Unknown,9,NO DEFAULT
25694.0,31,130000.0,RENT,6.0,VENTURE,D,12000.0,16.49,1,Unknown,10,NO DEFAULT
25695.0,31,90000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000.0,7.9,1,Unknown,9,NO DEFAULT
25696.0,27,130000.0,RENT,11.0,EDUCATION,C,12000.0,15.23,7,Y,10,NO DEFAULT
25697.0,31,100300.0,RENT,1.0,MEDICAL,D,12000.0,14.91,1,Y,7,DEFAULT
25698.0,35,130000.0,RENT,17.0,EDUCATION,B,12000.0,10.75,5,Unknown,6,NO DEFAULT
25699.0,27,90000.0,MORTGAGE,6.0,MEDICAL,A,24400.0,8.9,7,Unknown,10,NO DEFAULT
25700.0,28,140000.0,RENT,3.0,DEBTCONSOLIDATION,B,12000.0,9.91,8,Unknown,10,NO DEFAULT
25701.0,30,90000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,B,7000.0,11.71,3,Unknown,10,NO DEFAULT
25702.0,28,140000.0,RENT,9.0,HOMEIMPROVEMENT,A,12000.0,7.88,8,Unknown,7,NO DEFAULT
25703.0,27,90000.0,OWN,1.0,VENTURE,A,7500.0,7.51,7,Unknown,6,NO DEFAULT
25704.0,33,90000.0,MORTGAGE,5.0,PERSONAL,A,11400.0,6.62,3,Unknown,8,NO DEFAULT
25705.0,27,78000.0,MORTGAGE,2.0,HOMEIMPROVEMENT,D,35000.0,17.27,7,Y,5,DEFAULT
25706.0,34,150000.0,RENT,5.0,HOMEIMPROVEMENT,B,12000.0,10.59,4,Unknown,9,NO DEFAULT
25707.0,30,150000.0,RENT,14.0,DEBTCONSOLIDATION,A,12000.0,7.29,3,N,7,DEFAULT
25708.0,31,150000.0,RENT,0.0,HOMEIMPROVEMENT,B,12000.0,10.74,1,Unknown,9,NO DEFAULT
25709.0,28,150086.0,RENT,5.0,MEDICAL,A,12000.0,6.54,8,Unknown,9,NO DEFAULT
25710.0,29,90000.0,MORTGAGE,13.0,DEBTCONSOLIDATION,A,6000.0,6.03,9,Unknown,5,NO DEFAULT
25711.0,32,90000.0,MORTGAGE,6.0,PERSONAL,A,15600.0,7.9,2,Unknown,9,NO DEFAULT
25712.0,28,170000.0,RENT,1.0,HOMEIMPROVEMENT,A,12000.0,5.79,8,Unknown,6,NO DEFAULT
25713.0,34,187000.0,RENT,3.0,VENTURE,A,12000.0,7.9,4,Unknown,10,NO DEFAULT
25714.0,27,223000.0,RENT,4.0,EDUCATION,D,12000.0,14.96,7,N,6,DEFAULT
25715.0,32,703800.0,RENT,14.0,MEDICAL,D,12000.0,15.33,2,Y,9,DEFAULT
25716.0,32,90000.0,MORTGAGE,16.0,EDUCATION,C,21400.0,15.23,2,Y,5,NO DEFAULT
25717.0,27,170000.0,RENT,3.0,DEBTCONSOLIDATION,B,12075.0,12.42,7,Unknown,9,NO DEFAULT
25718.0,27,54000.0,RENT,2.0,MEDICAL,B,12100.0,9.45,7,Unknown,6,NO DEFAULT
25720.0,29,90000.0,MORTGAGE,13.0,DEBTCONSOLIDATION,B,21000.0,11.99,9,Unknown,10,NO DEFAULT
25722.0,28,90000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,C,5000.0,14.79,8,Y,8,NO DEFAULT
25723.0,33,36000.0,RENT,5.0,EDUCATION,B,12200.0,9.99,3,N,6,DEFAULT
25724.0,27,90000.0,MORTGAGE,11.0,VENTURE,D,21000.0,15.62,7,Unknown,9,NO DEFAULT
25725.0,30,90000.0,MORTGAGE,14.0,MEDICAL,A,18000.0,8.49,3,Unknown,9,NO DEFAULT
25727.0,27,27996.0,RENT,0.0,PERSONAL,B,12250.0,11.26,7,N,7,DEFAULT
25729.0,28,28800.0,RENT,1.0,VENTURE,B,12250.0,10.59,8,N,9,DEFAULT
25730.0,29,90000.0,MORTGAGE,3.0,EDUCATION,A,15000.0,6.99,9,Unknown,8,NO DEFAULT
25731.0,35,90000.0,MORTGAGE,8.0,EDUCATION,B,4800.0,9.99,5,Unknown,5,NO DEFAULT
25732.0,30,31500.0,RENT,0.0,MEDICAL,C,12250.0,13.85,3,N,5,DEFAULT
25733.0,27,35196.0,RENT,4.0,MEDICAL,C,12250.0,13.23,7,N,7,DEFAULT
25734.0,30,90000.0,MORTGAGE,14.0,DEBTCONSOLIDATION,A,4500.0,5.99,3,Unknown,6,NO DEFAULT
25735.0,34,90000.0,MORTGAGE,15.0,VENTURE,A,15000.0,6.99,4,Unknown,6,NO DEFAULT
25736.0,34,90000.0,MORTGAGE,3.0,MEDICAL,C,7500.0,15.23,4,Y,8,NO DEFAULT
25737.0,28,42000.0,RENT,9.0,MEDICAL,D,12250.0,14.59,8,N,10,DEFAULT
25738.0,34,90000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,A,9900.0,5.99,4,Unknown,5,NO DEFAULT
25739.0,27,52000.0,RENT,3.0,PERSONAL,B,12250.0,11.36,7,Unknown,5,NO DEFAULT
25740.0,27,90000.0,MORTGAGE,5.0,HOMEIMPROVEMENT,A,15000.0,7.49,7,Unknown,5,NO DEFAULT
25741.0,28,78000.0,MORTGAGE,4.0,VENTURE,D,10000.0,15.99,8,Y,7,DEFAULT
25742.0,28,90000.0,MORTGAGE,3.0,MEDICAL,B,21000.0,10.74,8,Unknown,7,NO DEFAULT
25743.0,29,90000.0,MORTGAGE,1.0,MEDICAL,A,12000.0,5.79,9,Unknown,9,NO DEFAULT
25744.0,27,90000.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,12000.0,7.29,7,Unknown,5,NO DEFAULT
25745.0,29,90000.0,MORTGAGE,14.0,HOMEIMPROVEMENT,B,15000.0,11.11,9,Unknown,9,NO DEFAULT
25746.0,29,70000.0,RENT,3.0,PERSONAL,A,12300.0,8.49,9,Unknown,8,NO DEFAULT
25747.0,33,36000.0,RENT,10.0,MEDICAL,A,12325.0,6.54,3,N,10,DEFAULT
25748.0,34,90000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,7000.0,5.79,4,Unknown,8,NO DEFAULT
25749.0,31,90000.0,MORTGAGE,9.0,MEDICAL,A,14400.0,7.66,1,Unknown,6,NO DEFAULT
25750.0,30,75000.0,RENT,6.0,MEDICAL,C,12325.0,12.73,3,Unknown,6,NO DEFAULT
25751.0,34,108000.0,RENT,0.0,HOMEIMPROVEMENT,D,12350.0,14.96,4,Y,7,DEFAULT
25752.0,27,90000.0,MORTGAGE,8.0,EDUCATION,A,8000.0,7.66,7,Unknown,5,NO DEFAULT
25753.0,31,90000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,B,18000.0,11.11,1,Unknown,10,NO DEFAULT
25754.0,28,90000.0,OWN,5.0,HOMEIMPROVEMENT,D,20000.0,15.28,8,Y,6,NO DEFAULT
25755.0,30,90000.0,MORTGAGE,5.0,PERSONAL,A,10000.0,5.79,3,Unknown,7,NO DEFAULT
25756.0,32,65000.0,RENT,16.0,DEBTCONSOLIDATION,C,12400.0,13.49,2,Y,6,NO DEFAULT
25758.0,31,90000.0,MORTGAGE,11.0,EDUCATION,A,12000.0,6.92,1,Unknown,5,NO DEFAULT
25759.0,27,35000.0,RENT,11.0,MEDICAL,D,12500.0,15.65,7,Y,8,DEFAULT
25761.0,33,90000.0,MORTGAGE,4.0,DEBTCONSOLIDATION,C,12000.0,12.98,3,Unknown,6,NO DEFAULT
25762.0,33,90000.0,MORTGAGE,12.0,PERSONAL,A,6000.0,5.42,3,Unknown,7,NO DEFAULT
25763.0,27,36500.0,RENT,4.0,EDUCATION,B,12500.0,10.25,7,N,8,DEFAULT
25764.0,35,90000.0,MORTGAGE,3.0,MEDICAL,A,14500.0,6.54,5,Unknown,10,NO DEFAULT
25765.0,32,90000.0,MORTGAGE,7.0,MEDICAL,B,3000.0,9.25,2,Unknown,9,NO DEFAULT
25766.0,31,90000.0,MORTGAGE,3.0,VENTURE,C,16500.0,12.61,1,Unknown,6,NO DEFAULT
25769.0,30,90000.0,MORTGAGE,14.0,VENTURE,D,9000.0,15.58,3,Y,6,NO DEFAULT
25770.0,28,90000.0,MORTGAGE,12.0,EDUCATION,A,5325.0,7.88,8,Unknown,10,NO DEFAULT
25771.0,31,90000.0,MORTGAGE,13.0,HOMEIMPROVEMENT,B,12000.0,11.49,1,Unknown,7,NO DEFAULT
25772.0,28,90000.0,MORTGAGE,0.0,MEDICAL,A,15000.0,7.88,8,Unknown,6,NO DEFAULT
25773.0,28,90000.0,MORTGAGE,5.0,VENTURE,B,25000.0,11.86,8,Unknown,6,NO DEFAULT
25774.0,27,90000.0,MORTGAGE,0.0,MEDICAL,A,10000.0,7.14,7,Unknown,10,NO DEFAULT
25775.0,34,90000.0,MORTGAGE,19.0,DEBTCONSOLIDATION,C,5000.0,13.61,4,Unknown,7,NO DEFAULT
25776.0,31,36000.0,RENT,2.0,VENTURE,D,2800.0,16.0,1,N,9,DEFAULT
25778.0,28,39600.0,RENT,2.0,VENTURE,D,2800.0,16.77,8,Y,7,DEFAULT
25779.0,27,90000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,10000.0,7.14,7,Unknown,5,NO DEFAULT
25780.0,28,90000.0,MORTGAGE,5.0,VENTURE,D,13600.0,16.32,8,Y,7,NO DEFAULT
25781.0,31,46080.0,RENT,3.0,MEDICAL,D,2800.0,17.56,1,Unknown,10,NO DEFAULT
25782.0,32,90000.0,MORTGAGE,2.0,PERSONAL,B,25000.0,11.36,2,Unknown,9,NO DEFAULT
25783.0,28,47000.0,RENT,4.0,PERSONAL,A,2800.0,6.99,8,Unknown,7,NO DEFAULT
25784.0,30,90000.0,MORTGAGE,10.0,PERSONAL,A,5000.0,6.76,3,Unknown,5,NO DEFAULT
25785.0,34,90000.0,MORTGAGE,5.0,PERSONAL,B,24250.0,10.62,4,Unknown,7,NO DEFAULT
25786.0,27,48000.0,RENT,4.0,MEDICAL,A,2800.0,7.49,7,Unknown,5,NO DEFAULT
25787.0,27,90000.0,MORTGAGE,6.0,MEDICAL,B,5500.0,10.25,7,Unknown,9,NO DEFAULT
25788.0,33,49548.0,RENT,6.0,DEBTCONSOLIDATION,C,2800.0,12.84,3,Y,5,NO DEFAULT
25789.0,28,78000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,24000.0,10.25,8,N,8,DEFAULT
25790.0,27,66300.0,MORTGAGE,0.0,MEDICAL,D,20000.0,17.56,7,N,8,DEFAULT
25791.0,28,90000.0,MORTGAGE,12.0,EDUCATION,B,21000.0,11.36,8,Unknown,8,NO DEFAULT
25792.0,31,90000.0,MORTGAGE,3.0,HOMEIMPROVEMENT,C,12000.0,13.48,1,Unknown,10,NO DEFAULT
25793.0,29,35000.0,OWN,11.0,MEDICAL,C,4200.0,12.99,9,Y,7,NO DEFAULT
25794.0,34,50000.0,RENT,2.0,MEDICAL,B,2800.0,11.86,4,Unknown,8,NO DEFAULT
25795.0,27,90000.0,MORTGAGE,5.0,VENTURE,C,12000.0,12.73,7,Unknown,9,NO DEFAULT
25796.0,27,35000.0,OWN,2.0,HOMEIMPROVEMENT,B,6000.0,11.99,7,Unknown,10,NO DEFAULT
25797.0,27,58800.0,RENT,6.0,HOMEIMPROVEMENT,B,2800.0,12.69,7,N,10,DEFAULT
25798.0,34,35000.0,OWN,2.0,EDUCATION,C,2000.0,13.99,4,Unknown,8,NO DEFAULT
25799.0,27,67000.0,RENT,1.0,DEBTCONSOLIDATION,C,2800.0,13.04,7,Unknown,10,NO DEFAULT
25800.0,28,90000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,D,17600.0,16.35,8,Y,5,NO DEFAULT
25801.0,33,90000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,B,8000.0,12.53,3,Unknown,7,NO DEFAULT
25802.0,30,90000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,C,5000.0,12.87,3,Y,10,NO DEFAULT
25803.0,33,90000.0,MORTGAGE,5.0,VENTURE,A,4200.0,8.94,3,Unknown,5,NO DEFAULT
25805.0,28,90000.0,OWN,7.0,MEDICAL,C,8400.0,12.87,8,Unknown,8,NO DEFAULT
25806.0,28,90000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,C,12000.0,13.92,8,Unknown,6,NO DEFAULT
25807.0,27,90000.0,MORTGAGE,11.0,PERSONAL,A,10000.0,8.94,7,Unknown,7,NO DEFAULT
25809.0,28,78000.0,MORTGAGE,12.0,HOMEIMPROVEMENT,B,24000.0,11.83,8,N,7,DEFAULT
25810.0,29,16800.0,RENT,9.0,HOMEIMPROVEMENT,D,2750.0,14.84,9,Y,10,DEFAULT
25811.0,27,90000.0,MORTGAGE,5.0,VENTURE,D,20500.0,14.96,7,Y,8,NO DEFAULT
25812.0,30,37000.0,RENT,0.0,MEDICAL,B,2750.0,9.99,3,Unknown,5,NO DEFAULT
25813.0,30,57120.0,RENT,3.0,DEBTCONSOLIDATION,B,2750.0,10.37,3,Unknown,5,NO DEFAULT
25814.0,31,78000.0,MORTGAGE,1.0,HOMEIMPROVEMENT,C,20000.0,14.26,1,Y,10,DEFAULT
25815.0,27,90000.0,MORTGAGE,2.0,PERSONAL,D,20000.0,16.7,7,Unknown,9,NO DEFAULT
25817.0,29,27000.0,RENT,2.0,EDUCATION,B,2725.0,9.63,9,Unknown,6,NO DEFAULT
25818.0,33,44000.0,RENT,3.0,HOMEIMPROVEMENT,B,2725.0,12.18,3,N,7,DEFAULT
25819.0,29,52000.0,RENT,2.0,EDUCATION,C,2725.0,11.66,9,Unknown,8,NO DEFAULT
25820.0,29,90000.0,MORTGAGE,13.0,VENTURE,B,10000.0,12.21,9,Unknown,10,NO DEFAULT
25821.0,30,15000.0,RENT,6.0,EDUCATION,B,2700.0,12.69,3,N,5,DEFAULT
25822.0,32,90000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,B,25000.0,11.58,2,Unknown,6,NO DEFAULT
25823.0,30,90000.0,MORTGAGE,3.0,EDUCATION,B,13000.0,11.89,3,Unknown,10,NO DEFAULT
25824.0,31,90000.0,MORTGAGE,15.0,EDUCATION,C,10000.0,12.53,1,Unknown,8,NO DEFAULT
25826.0,35,90000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,C,20000.0,12.53,5,Unknown,5,NO DEFAULT
25827.0,28,66300.0,MORTGAGE,11.0,MEDICAL,D,12000.0,14.11,8,N,6,DEFAULT
25828.0,28,78000.0,MORTGAGE,11.0,DEBTCONSOLIDATION,D,12000.0,16.95,8,Y,7,DEFAULT
25829.0,33,18000.0,RENT,0.0,VENTURE,C,2700.0,12.61,3,Y,9,NO DEFAULT
25830.0,28,90000.0,MORTGAGE,9.0,DEBTCONSOLIDATION,A,4000.0,8.0,8,Unknown,6,NO DEFAULT
25831.0,29,78000.0,MORTGAGE,7.0,HOMEIMPROVEMENT,A,18000.0,9.38,9,N,6,DEFAULT
25832.0,30,90000.0,MORTGAGE,5.0,PERSONAL,B,7500.0,10.71,3,Unknown,5,NO DEFAULT
25833.0,30,90000.0,MORTGAGE,8.0,EDUCATION,D,20000.0,14.82,3,Y,8,NO DEFAULT
